dewp_temp,feat01,feat02,feat03,feat04,feat05,feat06,feat07,feat08,feat09,feat10,holiday,hour,humidity,rainfall,rented_bike_count,snowfall,solar_radiation,temperature,visibility,wind_speed,weekend,Autumn,Spring,Summer,Winter,rainfall_binary,snowfall_binary
-13.3,0.2716632552910596,0.2741329465061426,0.4628154661040753,0.5396525943651795,0.0874898855108767,0.3250912339426577,0.1964020871091634,0.3286331941980573,0.6843344950746152,0.7595703331753612,0,21,47,0.0,415,0.0,0.0,-3.7,2000,0.0,0,0,0,0,1,0,0
5.5,0.8617314405273646,0.5448396278079599,0.6233564438298345,0.2605479836929589,0.9122845095116644,0.0273292046040296,0.3741656534839421,0.5657181131696801,0.4487772798706892,0.9843474372755736,0,1,57,0.0,402,0.0,0.0,13.9,2000,2.0,0,1,0,0,0,0,0
19.9,0.5726000394206494,0.5591732354369015,0.8704586543608457,0.5370502802543342,0.7855473919771612,0.5110364232677966,0.840867854654789,0.5604324820669585,0.0791265434627763,0.8489825311116874,0,11,97,16.0,11,0.0,0.09,20.4,129,1.4,0,0,0,1,0,1,0
15.6,0.5668167253024876,0.964418294141069,0.7658249468076974,0.1235603669192642,0.6489534140564501,0.9635896477848293,0.4591399391647428,0.6631525848660411,0.5337819389500583,0.0187339321710169,0,16,51,0.0,2235,0.0,1.27,26.6,809,2.2,1,0,0,1,0,0,0
-6.5,0.199904149165377,0.0448871545959264,0.9833265151828527,0.5382788369897753,0.3640058259479701,0.1822843614500016,0.6846402301453054,0.5934421012248952,0.365857983587398,0.9826781577430664,0,8,86,0.0,146,2.0,0.0,-4.6,508,1.2,0,0,0,0,1,0,1
0.3,0.2831874371040612,0.0047042458318173,0.5729672352317721,0.533933860482648,0.0150306539144366,0.5571942839305848,0.6258264104835689,0.5070576426938381,0.2704943134564428,0.9305806716438384,0,5,59,0.0,153,0.0,0.0,7.9,1005,1.4,0,0,1,0,0,0,0
-10.5,0.6253647208213806,0.2931476696394384,0.5091045158915222,0.11226586997509,0.1682562637142837,0.3951673577539623,0.6543415857013315,0.4882467148005869,0.2542618429040016,0.3793269672896713,0,20,42,0.0,320,0.0,0.0,0.9,1113,1.2,0,0,0,0,1,0,0
-18.9,0.3504084134474396,0.2065317195374518,0.7020923623349518,0.7580208433791995,0.7715495955199003,0.8649545488879085,0.2133056672755628,0.5077643990713179,0.3217588288119929,0.9754694828297944,0,15,42,0.0,181,0.0,0.93,-8.3,1745,3.8,0,0,0,0,1,0,0
-7.0,0.6121700594667345,0.9171378056053072,0.7356254563201219,0.2260632871184498,0.6308385177981108,0.4615746247582137,0.1284697682131081,0.4817074667421357,0.361501829530068,0.9596388288773596,0,22,81,0.0,168,0.0,0.0,-4.3,435,0.4,1,0,0,0,1,0,0
5.2,0.5468963719904423,0.9415291766636074,0.8786636139266193,0.4097115253098309,0.0971674674656242,0.6377342296764255,0.87277713092044,0.5427546486746514,0.4358378000493244,0.1965222570579499,0,3,81,0.0,161,0.0,0.0,8.3,642,1.1,0,1,0,0,0,0,0
20.1,0.2601048804353922,0.7350084488280118,0.0413917475380003,0.9859721814282238,0.7587388737592846,0.2980002164840698,0.0881714900024235,0.4810407015742379,0.6166922445811845,0.5002101268619299,0,7,63,0.0,1213,0.0,0.32,27.8,1781,1.2,0,0,0,1,0,0,0
16.5,0.2086867864709347,0.5637446334585547,0.2673658900894224,0.6356218345463276,0.3081059218384325,0.5148680140264332,0.9627218041568996,0.545288027423431,0.5731898247977543,0.391370537225157,1,13,52,0.0,1444,0.0,3.21,27.3,613,3.1,0,0,0,1,0,0,0
0.4,0.0700141389388591,0.7944770851172507,0.078688051784411,0.8255657798144966,0.5031135457102209,0.4322170547675341,0.3471890653017908,0.3454033694079328,0.5167713928979808,0.2089805260766297,0,2,60,0.0,306,0.0,0.0,7.7,1993,0.3,0,0,1,0,0,0,0
1.8,0.392799018882215,0.1702133275102824,0.0066288076341152,0.2796881520189345,0.6706178272143006,0.8514744909480214,0.7096286504529417,0.4311214243840366,0.1985589323705069,0.3086698290426284,0,14,85,0.0,235,1.4,0.65,4.2,325,0.7,1,0,0,0,1,0,1
20.5,0.3254477069713175,0.9436610646080226,0.5615451722405851,0.1823920349124819,0.8380574171897024,0.7304030582308769,0.7188543560914695,0.3942397061211152,0.597658790457063,0.1150217067915946,0,9,55,0.0,876,0.0,1.46,30.6,2000,1.1,0,0,0,1,0,0,0
15.6,0.5325167027767748,0.3056909199804067,0.9803174070548266,0.0563747463747859,0.2075171626638621,0.1723313343245536,0.863935325993225,0.3757453494072477,0.4443641721706338,0.4923565599601716,0,5,84,0.0,239,0.0,0.0,18.4,352,0.6,0,0,1,0,0,0,0
4.1,0.8711877334862947,0.7386289250571281,0.9219984363298864,0.6194362381938845,0.9767277848441154,0.7578045891132206,0.8490278152748942,0.5154129001607786,0.3980242263062798,0.9572613900527358,0,1,84,0.0,38,0.0,0.0,6.7,320,0.8,0,0,1,0,0,0,0
5.4,0.6060126561205834,0.4425731808878481,0.6779423181433231,0.2748808511532843,0.545823052758351,0.8246436777990311,0.6529755380470306,0.6791257663790958,0.5164730834496493,0.804694005055353,0,17,43,0.0,1990,0.0,0.68,18.2,1925,2.3,1,1,0,0,0,0,0
-7.3,0.8404552428983152,0.7341086675878614,0.0512449375819414,0.2305423847865313,0.0790849989280104,0.4934484951663762,0.5957346833311021,0.6877836763261103,0.3793561103262831,0.4096627563703805,0,6,76,0.0,142,0.4,0.0,-3.7,1864,0.0,0,0,0,0,1,0,1
-1.1,0.4549907764885574,0.0490787858143448,0.2846948178485036,0.9350428020115942,0.7579051305074245,0.3713352000340819,0.0291515968274325,0.598838887380264,0.5598176822432792,0.3017640623729676,0,8,56,0.0,2000,0.0,0.44,7.0,1971,3.1,0,1,0,0,0,0,0
-7.8,0.0431808019056916,0.1001561270095408,0.336681729182601,0.5240200464613736,0.6775356763973832,0.4335652517620474,0.828674330143258,0.5180562734423387,0.5116880059473088,0.0316418183501809,0,23,80,0.0,80,0.2,0.0,-4.9,690,0.7,0,0,0,0,1,0,1
21.5,0.8721626899205148,0.1293855251278728,0.3924383658450097,0.5635527321137488,0.3523903978057205,0.9598053691443056,0.4944220576435327,0.6693522935245035,0.3967817817621566,0.1786623313091695,0,14,40,0.0,575,0.0,2.03,37.4,1519,2.8,0,0,0,1,0,0,0
-8.9,0.190083575900644,0.0317749755922704,0.2114291081670671,0.3927912814542651,0.1537298366893082,0.4957882892340421,0.7155238506384194,0.8149137542165928,0.5209300961812838,0.0912502445280551,0,8,63,0.0,786,0.0,0.11,-2.9,1386,0.7,0,0,0,0,1,0,0
-13.5,0.3649026835337281,0.1479440764524042,0.2162202612962573,0.5580903079826385,0.4437936341855675,0.0402649343013763,0.6356920548714697,0.4987018316706514,0.5266026873584869,0.2955075174104422,0,19,45,0.0,597,0.0,0.0,-3.2,2000,0.0,0,0,0,0,1,0,0
20.1,0.6645814431831241,0.1473615746945142,0.5163311206270009,0.2965163853950798,0.3881091922521591,0.4227978978306055,0.52881492045708,0.5270931876928547,0.3913496772844062,0.340853983303532,0,19,52,0.0,2368,0.0,0.57,31.2,1990,2.4,0,0,0,1,0,0,0
-8.5,0.2657831097021699,0.4094494918826967,0.4027358335442841,0.5632452156860381,0.6430535505060107,0.4111057259142399,0.4689000425860286,0.6512474721894436,0.3606291898863745,0.0270656535867601,0,10,46,0.0,289,0.0,1.39,1.9,1233,1.1,0,0,0,0,1,0,0
20.4,0.4859119749162346,0.6198137023020536,0.2517399652861058,0.4145405264571309,0.895508558023721,0.1072394319344312,0.42124491231516,0.5392731886852787,0.4846949785102781,0.8090126316528767,0,9,97,3.0,128,0.0,0.14,21.0,825,1.3,0,0,0,1,0,1,0
8.6,0.5460060436744243,0.4670893321745097,0.8461639122106135,0.9148832182399927,0.2222494045272469,0.4809033020865172,0.7885593154933304,0.6558680121637523,0.6199556879261019,0.0229620891623199,0,18,47,0.0,2577,0.0,0.77,20.3,705,2.5,0,0,1,0,0,0,0
8.1,0.3598949133884161,0.7323157857172191,0.7997631407342851,0.5783507931046188,0.8824401556048542,0.7808825301472098,0.9806315591558814,0.8079868279976705,0.7546841860162362,0.4027926758863032,0,13,48,0.0,716,0.0,2.32,19.5,596,1.9,0,0,1,0,0,0,0
7.1,0.3248377910349518,0.9780782968737184,0.5130802702624351,0.0187133208382874,0.6731558735482395,0.7079828435089439,0.0252767151687294,0.501978864640946,0.5202362194543837,0.7004813118837774,1,1,53,0.0,426,0.0,0.0,16.8,2000,2.0,0,1,0,0,0,0,0
-17.8,0.0178430557716637,0.3333245101384818,0.3935169174801558,0.2778450646437704,0.355406692251563,0.8221642433200032,0.6492619353812188,0.4688305818172207,0.4193221690682513,0.776949391933158,0,13,28,0.0,354,0.0,1.22,-1.7,1963,1.8,0,0,0,0,1,0,0
-0.9,0.0028947193641215,0.1043025169055908,0.6154258386231959,0.5690679440740496,0.6192867748904973,0.9669435266405344,0.6165840094909072,0.552052997724139,0.5465741349095791,0.3442697017453611,0,19,53,0.0,1377,0.0,0.0,8.1,2000,3.7,0,1,0,0,0,0,0
1.8,0.9479837694671004,0.1367395520210266,0.2714887531474232,0.3796442926395684,0.9745066505856812,0.0416472847573459,0.3087267060764134,0.8500315118384363,0.7071710422718732,0.4034344647079706,0,9,73,0.0,331,0.0,0.79,6.3,218,1.3,1,0,1,0,0,0,0
14.0,0.2787461776752025,0.6370873369742185,0.0042679000180214,0.5894675424788147,0.6951274599414319,0.235635596094653,0.0457501776982098,0.7280991027456117,0.3878093329655083,0.5816084349062294,0,9,95,0.0,579,0.0,0.53,14.8,986,1.0,1,0,1,0,0,0,0
16.1,0.6062242998741567,0.906299009686336,0.6361469717230648,0.0558703818824142,0.6161795100197196,0.8987553648184985,0.5535826995037496,0.8662718884908488,0.7068160078417262,0.2706607843283564,0,7,76,0.0,1456,0.0,0.06,20.5,2000,1.3,0,1,0,0,0,0,0
-0.5,0.986565325409174,0.3669416343327611,0.1162475724704563,0.1131332509685307,0.4797380999661982,0.1762571730650961,0.1956301748286932,0.4347115664237824,0.5557641090045635,0.5813873955048621,0,6,82,0.0,107,0.0,0.0,2.2,211,2.0,0,0,0,0,1,0,0
20.8,0.7867443449795246,0.2443117089569568,0.0585112122353166,0.823138042120263,0.7750826033297926,0.0528829137329012,0.7373164831660688,0.3652779228599243,0.7072070846564226,0.2512767936568707,0,18,45,0.0,2326,0.0,1.0,34.5,2000,2.0,0,0,0,1,0,0,0
9.3,0.8603355684317648,0.8494548154994845,0.8838028595782816,0.3953552849125117,0.3578752349130809,0.384654251858592,0.7525408901274204,0.5812932494786,0.4709601454466129,0.1645257242489606,0,15,38,0.0,2191,0.0,1.85,24.6,1478,2.1,0,0,1,0,0,0,0
-29.6,0.8770349875558168,0.1461179910693317,0.1075048209168016,0.6038141492754221,0.1302191624417901,0.7621573300566524,0.2909682188183069,0.5196327990759393,0.3463818906715731,0.6312028435058892,0,5,29,0.0,34,0.9,0.0,-15.6,2000,3.7,0,0,0,0,1,0,1
7.7,0.6453837922308594,0.2027045250870287,0.2834916994906962,0.0406486098654568,0.5791278996039182,0.8160897665657103,0.9092493189964443,0.5019899881493229,0.637304104510563,0.1711753809358924,0,7,55,0.0,1556,0.0,0.07,16.9,2000,1.4,0,1,0,0,0,0,0
6.7,0.4342666931916028,0.3520005219615996,0.7637022105045617,0.0399258858524262,0.959039572859183,0.6995664758142084,0.1791372280567884,0.5719961465222212,0.2075055972936005,0.2317628765013069,0,13,46,0.0,563,0.0,2.54,18.6,642,2.1,0,0,1,0,0,0,0
12.1,0.2556317378766835,0.106899635400623,0.5654311573598534,0.0559987949673086,0.0442524214740842,0.3713036892004311,0.5248378871474415,0.552665278454421,0.4267305497674885,0.0476988973096013,0,14,36,0.0,1128,0.0,3.21,28.7,1853,2.6,0,0,1,0,0,0,0
5.2,0.6955890052486211,0.7303723022341728,0.4739854293875396,0.7136459855828434,0.8236086249817163,0.4240999585017562,0.2865039948374033,0.7326292127333548,0.5573062310088419,0.1372009594924748,0,11,44,0.0,986,0.0,2.51,17.7,945,1.5,0,0,1,0,0,0,0
18.7,0.2047107815742492,0.2419163191225379,0.4087581941857934,0.24573779059574,0.2074111513793468,0.6116716645192355,0.7181969641242176,0.6054051138563953,0.6757184544615062,0.4817863649223,0,3,52,0.0,304,0.0,0.0,29.7,2000,1.4,0,0,0,1,0,0,0
-21.0,0.7347882608883083,0.5429269887972623,0.5104484288021922,0.2244743332266807,0.7260522767901421,0.1541262031532824,0.1993984824512154,0.5600932272271221,0.4283229607005298,0.6560103679075837,0,3,49,0.0,51,0.0,0.0,-12.5,1885,1.5,0,0,0,0,1,0,0
-10.2,0.646827228134498,0.6188224593643099,0.8626543409191072,0.8480849284678698,0.3839618202764541,0.8736778246238828,0.2183895471971482,0.4939947986635135,0.1423905791459763,0.7416865844279528,0,4,43,0.0,46,0.0,0.0,1.0,1253,0.8,0,0,0,0,1,0,0
0.0,0.1129314959980547,0.6137274831999093,0.6639151838608086,0.2400062205269932,0.3708151536993682,0.9589878632687032,0.2805791813880205,0.512788024571432,0.644470284822094,0.0977291848976165,0,22,49,0.0,516,0.0,0.0,10.2,1972,1.7,1,0,1,0,0,0,0
1.5,0.5935742498841137,0.7276575746946037,0.7503917992580682,0.3754003604408353,0.0383303517010062,0.7167137083597481,0.7859697116073221,0.4155648862182783,0.3243144821973734,0.9832837868016212,1,2,97,0.0,180,0.0,0.0,2.0,580,1.0,0,0,1,0,0,0,0
18.1,0.9001192764844745,0.4515706375241279,0.1459692167118191,0.9907504927832632,0.0133492692839354,0.8218261781148612,0.2335602876264602,0.4732253578405898,0.7789035022201186,0.7079285546205938,0,9,81,0.0,1083,0.0,1.2,21.6,1669,2.3,0,1,0,0,0,0,0
-6.2,0.7567658624611795,0.755301953991875,0.7295616616029292,0.8360982078593224,0.2727980765048414,0.3074709614738822,0.4498741831630468,0.4627140822303065,0.311770585718961,0.1467190447729081,0,16,37,0.0,365,0.0,0.48,7.5,813,0.9,0,0,0,0,1,0,0
3.5,0.106866652611643,0.6160797637421638,0.1183295513037592,0.2679489888250828,0.5083533730357885,0.5501779483165592,0.1178917970973998,0.5651723552769204,0.4935085917584484,0.7157910873647779,0,19,38,0.0,1712,0.0,0.16,18.1,932,2.8,1,0,1,0,0,0,0
-13.9,0.0957352768164128,0.2094858333002776,0.9457471745554358,0.8226384853478521,0.7619093381799757,0.1446645993273705,0.7784603177569807,0.5907890973706048,0.3693308557679781,0.8096271371468902,0,6,52,0.0,126,0.9,0.0,-5.6,1785,3.7,0,0,0,0,1,0,1
-10.5,0.6558539136312902,0.7036415226757526,0.5129504383075982,0.1345442170277238,0.2776069308165461,0.346762428060174,0.5130485922563821,0.5862944311855962,0.2148169545835393,0.6772986450232565,0,2,65,0.0,38,0.2,0.0,-5.0,990,0.4,0,0,0,0,1,0,1
23.3,0.7418920989148319,0.5724998163059354,0.0735448454506695,0.0845871982164681,0.6535545450169593,0.7031678617931902,0.9402394369244576,0.3581556648054306,0.542428644805531,0.7627452320884913,0,2,84,0.0,517,0.0,0.0,26.3,1361,0.3,0,0,0,1,0,0,0
-17.7,0.2245889769401401,0.243589885532856,0.1461315455380827,0.4126654779538512,0.4273752246517688,0.8400170465465635,0.4774024270009249,0.6115404569078055,0.2023506421169022,0.9082898246124388,0,2,42,0.0,93,0.0,0.0,-7.0,2000,1.6,1,0,0,0,1,0,0
19.4,0.930438132956624,0.5091920103877783,0.8372416540514678,0.8741056569851935,0.4354370695073157,0.721134816063568,0.18569251219742,0.4359486396688273,0.449861898726656,0.962128593120724,0,8,80,0.1,1686,0.0,0.27,23.1,1066,0.2,0,0,0,1,0,0,0
-13.8,0.3776833578012883,0.4889769540168345,0.007114696316421,0.1674188054166734,0.2620240682736039,0.1243611462414264,0.3943945390637964,0.5695745552469003,0.6964037653332396,0.033119463128969,0,8,43,0.0,1516,0.0,0.03,-3.0,2000,1.1,0,1,0,0,0,0,0
-2.5,0.7771229315549135,0.3146964590996504,0.0857733797747641,0.6463577512186021,0.1638642619363963,0.524303408106789,0.1167062227614224,0.6048701093232118,0.2810979267834068,0.0945771792903542,0,10,73,0.0,223,0.0,0.69,1.8,270,2.8,1,0,0,0,1,0,0
2.5,0.9353995120618492,0.5965914414264262,0.5548558023292571,0.7895095141138881,0.1580270924605429,0.2096656740177422,0.2848799251951277,0.380735871409855,0.5936630542080503,0.5584779798518866,0,12,48,0.0,886,0.0,1.64,13.4,962,2.3,0,1,0,0,0,0,0
7.6,0.0523621388711035,0.0175159759819507,0.2753639232832938,0.2502592590171844,0.319806064479053,0.5458221659064293,0.4356776417698711,0.5505777443159985,0.6261837083034865,0.6367268522735685,0,11,70,0.0,81,0.0,0.5,13.0,989,5.0,0,1,0,0,0,0,0
19.5,0.3292825170792639,0.0852619286160916,0.3934581361245364,0.6707968323025852,0.7365295339841396,0.5291185891255736,0.3240612370427698,0.9294235839074032,0.5600413555753228,0.5238566666375846,0,23,79,0.0,1084,0.0,0.0,23.4,1990,2.7,0,0,0,1,0,0,0
9.4,0.0560085496399551,0.9728568522259592,0.7965601033065468,0.5489105083979666,0.3365098137874156,0.1063331414479762,0.2738584501203149,0.7034536670464014,0.6128784733968855,0.8229308573063463,1,21,59,0.0,1594,0.0,0.0,17.6,2000,1.6,0,1,0,0,0,0,0
0.0,0.5600496707484126,0.9524851217865944,0.58551140059717,0.1312059119809419,3.1692441552877426e-05,0.0108836523722857,0.2139587705023586,0.4346429179208712,0.1879862216976106,0.2545185959897935,1,17,86,0.0,104,0.0,0.04,2.2,605,2.6,1,0,0,0,1,0,0
-7.0,0.5756724907550961,0.9794846761506052,0.5484693765174598,0.7068243841640651,0.2059802846051752,0.97472285781987,0.8352286124136299,0.2684302037760883,0.3345247122786039,0.4129978320561349,0,6,72,0.0,161,0.0,0.0,-2.7,1253,0.5,0,0,0,0,1,0,0
1.8,0.885142152896151,0.6000804216600955,0.9345657753292472,0.5665959420148283,0.9292241150978952,0.1740426404867321,0.9638414836954324,0.5074561559203571,0.289904982845738,0.3429767291527241,0,7,41,0.0,278,0.0,0.12,15.0,2000,0.3,1,0,1,0,0,0,0
-16.6,0.4474902979563921,0.0509770426433533,0.1759459148161113,0.85985375684686,0.865763780195266,0.4505231590010226,0.7024684539064765,0.4429196934279829,0.2858744895839222,0.6444080974906683,0,19,25,0.0,223,0.0,0.0,1.3,2000,1.3,1,0,0,0,1,0,0
-27.6,0.5169545838143677,0.766208064975217,0.6531819067895412,0.4892842313274741,0.6465560607612133,0.132780012441799,0.939664884004742,0.4329912789098384,0.4593761877460827,0.0137641516048461,0,1,34,0.0,93,0.5,0.0,-15.3,2000,1.7,0,0,0,0,1,0,1
21.5,0.6211984837427735,0.61465362762101,0.0282386136241257,0.0020467804279178,0.9703785330057144,0.9638367779552937,0.7542693926952779,0.6675672996838075,0.4962402885472378,0.6149349922779948,0,15,57,0.0,1038,0.0,2.03,31.1,1912,3.7,0,0,0,1,0,0,0
13.9,0.9583325416315348,0.5379345174878836,0.6456172685138881,0.2208078624680638,0.3679928253404796,0.4037918741814792,0.7272546417079866,0.6879777610496509,0.3244465371994406,0.5328811302315444,0,6,64,0.0,486,0.0,0.03,21.0,2000,1.0,0,0,0,1,0,0,0
5.3,0.0718832490965724,0.6032813664060086,0.4800807628780603,0.2969626907724887,0.9929992095567286,0.7396776401437819,0.5129021075554192,0.7111807191292435,0.4965619265564558,0.2622888619080186,0,23,54,0.0,1080,0.0,0.0,14.6,1596,1.5,0,0,1,0,0,0,0
1.7,0.5576092775445431,0.5866264100186527,0.2938834649976343,0.975145189324394,0.5138653148896992,0.8565212618559599,0.9861352986190468,0.4917839594587382,0.4969348637496797,0.1093149103689938,0,9,86,0.2,303,0.0,0.11,3.9,399,1.7,0,0,0,0,1,0,0
-3.2,0.1464110731612891,0.2357349877711385,0.3260574552696198,0.2234298642724752,0.6726093655452132,0.5490874543320388,0.1394373294897377,0.4660121278847041,0.4287307988472043,0.4039481398649513,0,1,90,0.0,189,2.2,0.0,-1.8,263,1.6,0,0,0,0,1,0,1
3.5,0.9415504070930184,0.7059748088940978,0.426592803793028,0.5151662426069379,0.8827984847594053,0.3056755175348371,0.0352937020361423,0.5628723510728051,0.6210674771850865,0.3551723500713706,0,20,41,0.0,1499,0.0,0.0,16.9,1060,3.1,0,0,1,0,0,0,0
-13.1,0.7996016060933471,0.7064692468848079,0.2841943022795021,0.65077383373864,0.4284671084024012,0.5924060561228544,0.1278384865727275,0.5795532770747639,0.6282150083984903,0.4358475699555129,1,16,33,0.0,460,0.0,1.98,1.4,1480,4.8,0,0,1,0,0,0,0
-6.1,0.600039190845564,0.7845585155300796,0.95974300079979,0.9699270615819842,0.9786085109226406,0.0908147501759231,0.5815379817504436,0.5390844674873101,0.3094376079862913,0.7611074401065707,0,11,22,0.0,845,0.0,2.82,15.5,1762,1.4,0,0,1,0,0,0,0
11.7,0.1828139454592019,0.3389694176148623,0.0690537339542061,0.2609187462367117,0.9553590707946568,0.0563968531787395,0.0908816829323768,0.5224716993350523,0.6512816225330841,0.0687250159680843,0,23,56,0.0,1191,0.0,0.0,20.9,2000,1.5,1,0,0,1,0,0,0
21.6,0.5831598413642496,0.5900727664120495,0.4395981796551496,0.1017565289512276,0.6561340417247266,0.8316579875536263,0.7723218686878681,0.6051730447534948,0.6307770256501682,0.5920642740093172,0,21,69,0.0,2273,0.0,0.0,27.9,1194,1.9,0,0,0,1,0,0,0
-3.0,0.0492044263519346,0.4827793119475245,0.9191810395568608,0.117841757601127,0.1433832715265453,0.1517072489950806,0.6786931909155101,0.7039999015606359,0.5112366520019784,0.5027898435946554,0,20,59,0.0,508,0.0,0.0,4.3,991,4.6,0,0,1,0,0,0,0
21.1,0.9108794704079628,0.5172405624762177,0.8553060195408762,0.3714658110402524,0.0983507370110601,0.5139517954085022,0.2525693359784782,0.4738873622790915,0.5430359228356952,0.2372001619078219,0,20,62,0.1,257,0.0,0.0,29.2,1952,2.1,0,0,0,1,0,0,0
23.6,0.5729434553068131,0.60400554491207,0.1041643572971224,0.1103800628334283,0.2399310816545039,0.3094464871101081,0.6362948005553335,0.6088469430691127,0.547174221762525,0.9878528341650964,0,23,65,0.0,1097,0.0,0.0,31.0,2000,0.5,0,0,0,1,0,0,0
20.2,0.8632002230733633,0.5553147641476244,0.5957130005117506,0.9099861583672464,0.2516472009010613,0.5642924660351127,0.2460408695042133,0.5583094687596946,0.5196961336971915,0.8374683111906052,0,20,70,0.0,2339,0.0,0.12,26.2,792,1.5,0,0,0,1,0,0,0
22.2,0.2969697341322899,0.7580824585165828,0.6633528689853847,0.3588063020724803,0.6707855968270451,0.5673719053156674,0.9440291118808092,0.7000691518010139,0.5184053017009597,0.4783484300132841,0,23,70,0.0,1426,0.0,0.0,28.2,1811,1.3,0,0,0,1,0,0,0
22.5,0.4571683856192976,0.3348699419293552,0.9895145907066762,0.8153487858362496,0.0208592349663376,0.988994020735845,0.7355184522457421,0.6278821921380264,0.3052904765130402,0.1846123551949858,0,17,75,0.0,1291,0.0,0.46,27.4,616,2.3,1,0,0,1,0,0,0
-3.1,0.3639461724087596,0.5322036945726722,0.2498462498188018,0.8037109961733222,0.2831505879294127,0.2165806423872709,0.4994069470558315,0.5654170278069489,0.5516199981236753,0.1633749087341129,0,16,50,0.0,585,0.0,0.81,6.6,645,4.0,0,0,1,0,0,0,0
-5.1,0.1024490660056471,0.1555914753116667,0.8662666077725589,0.5792287399526685,0.2806425434537232,0.5229467134922743,0.8940862885210663,0.6995153683373887,0.4422127679274025,0.7024676101282239,0,3,69,0.0,213,0.0,0.0,-0.1,1338,0.9,0,1,0,0,0,0,0
21.3,0.0455219699069857,0.770164429442957,0.7807873927522451,0.8432854050770402,0.7161583851557225,0.7099883207120001,0.0469106074888259,0.6251882362737451,0.6433998545136925,0.4161164429970085,0,8,95,0.0,2028,0.0,0.26,22.2,389,1.6,0,0,0,1,0,0,0
-16.1,0.1784072103910148,0.409123919904232,0.6606345670297742,0.2962264996021986,0.9148859386332332,0.6217887871898711,0.9223196420352906,0.7442846543222029,0.5560230013058551,0.6527042498346418,0,2,43,0.0,110,0.0,0.0,-5.5,2000,2.0,0,0,0,0,1,0,0
-4.7,0.5047224503941834,0.6904237091075629,0.8499436897691339,0.9565924864728004,0.1819469991605729,0.6192579732742161,0.6168787304777652,0.739174177257136,0.5779900703575754,0.6931052296422422,0,15,32,0.0,1254,0.0,1.21,11.4,2000,3.8,1,1,0,0,0,0,0
-0.7,0.1675278570037335,0.5704024690203369,0.4784697487484664,0.1612389921210706,0.3031187097076326,0.9045667704194784,0.8570247294846922,0.5215476063985669,0.2752080319218254,0.0687835242133587,0,18,61,0.0,664,0.0,0.4,6.2,1411,3.2,1,0,1,0,0,0,0
12.8,0.0583546943962574,0.1847623048815876,0.4579989043995738,0.4565688269212842,0.8431044204626232,0.4879943763371557,0.4505848414264619,0.5643129029691789,0.342818318690521,0.906694836448878,1,8,59,0.0,799,0.0,1.13,21.2,794,1.2,0,0,0,1,0,0,0
-3.0,0.0224311433266848,0.1319873726461082,0.2818233021534979,0.2420460327994078,0.2979942027013749,0.5917919541243464,0.1304220058955252,0.474103343191914,0.5669843851181572,0.6807420796249062,0,18,46,0.0,1495,0.0,0.58,7.9,1057,3.1,0,0,1,0,0,0,0
-16.8,0.9442697865888476,0.6162447927054018,0.55965276947245,0.4295241963118315,0.981760323047638,0.5447329855524004,0.7326095441821963,0.312251435821106,0.5476577715211961,0.0295155118219554,0,3,38,0.0,45,0.0,0.0,-4.7,2000,2.4,0,0,0,0,1,0,0
5.3,0.3759496661368757,0.3553721096832305,0.7530388664454222,0.4744946619030088,0.0290018313098698,0.6607711925171316,0.9892623438499868,0.6000249961887871,0.3125994336017649,0.7561432647053152,0,5,71,0.0,198,0.0,0.0,10.4,2000,1.1,1,0,1,0,0,0,0
14.6,0.4009405584074557,0.8038740942720324,0.1277257371693849,0.196303506148979,0.1727807007264346,0.9215522890444844,0.6205223028082401,0.6543850387264203,0.2692487364905341,0.5244532816577703,1,20,85,0.5,30,0.0,0.0,17.2,467,1.4,0,0,1,0,0,1,0
-2.1,0.7650894515682012,0.7509249434806406,0.6019283856730908,0.4947987275663763,0.0706943003460764,0.9401868390850724,0.3919012597762048,0.4162285010806236,0.322085364057481,0.1201429178472608,0,14,52,0.0,306,0.0,0.76,7.1,646,2.1,0,0,0,0,1,0,0
4.6,0.703725571045652,0.5130928452126682,0.1462137249764055,0.4361822709906846,0.9435644815675914,0.1172999592963606,0.5795691725797951,0.7984624909451469,0.5820689840898033,0.5204275778960437,0,3,68,0.0,184,0.0,0.0,10.3,887,0.7,0,0,1,0,0,0,0
8.9,0.08800292853266,0.5698572362307459,0.3828415195457637,0.7380576115101576,0.052649630466476,0.9541171628516169,0.0702285433653742,0.758292342507324,0.467363226193998,0.4852750017307699,0,20,68,0.0,1568,0.0,0.0,14.8,1502,2.0,0,1,0,0,0,0,0
7.4,0.3231963538564741,0.9538073043804616,0.0247408165596425,0.2210457494948059,0.5661456345114857,0.4749828500207513,0.3813611145596951,0.7935870113230042,0.5639108293116135,0.3091117611620575,0,14,36,0.0,1483,0.0,3.11,23.4,1947,2.8,0,0,1,0,0,0,0
-21.6,0.9138177435379476,0.9173150472342968,0.1551383889745921,0.1575731593184173,0.0691503637935966,0.08177449577488,0.1952269547618925,0.6689148275817163,0.4947421696581637,0.0340490201488137,0,18,32,0.0,437,0.0,0.02,-7.8,2000,4.5,0,0,0,0,1,0,0
